Datetime,Open,High,Low,Close,Volume
2021-10-09 17:00:00,3585.38,3604.16,3583.34,3591.56,162.44565
2021-10-09 18:00:00,3591.56,3605.13,3582.56,3594.6,168.09832
2021-10-09 19:00:00,3594.6,3598.55,3577.0,3581.95,135.89409
2021-10-09 20:00:00,3581.95,3581.95,3556.01,3578.78,214.11926
2021-10-09 21:00:00,3578.78,3586.99,3564.86,3586.93,199.4969
2021-10-09 22:00:00,3586.93,3587.0,3571.69,3587.0,173.22439
2021-10-09 23:00:00,3587.0,3592.85,3570.01,3574.17,177.07766
2021-10-10 00:00:00,3574.17,3585.24,3561.96,3568.34,177.74774
2021-10-10 01:00:00,3568.34,3570.51,3484.52,3507.63,355.37382
2021-10-10 02:00:00,3507.63,3532.7,3489.0,3525.12,188.22156
2021-10-10 03:00:00,3525.12,3542.19,3520.89,3530.62,146.61096
2021-10-10 04:00:00,3530.62,3577.07,3505.19,3572.81,220.18583
2021-10-10 05:00:00,3572.81,3583.81,3556.76,3567.95,183.50202
2021-10-10 06:00:00,3567.95,3605.72,3565.35,3600.61,224.01574
2021-10-10 07:00:00,3600.61,3603.63,3572.91,3580.0,192.60393
2021-10-10 08:00:00,3580.0,3595.0,3573.4,3588.59,195.0743
2021-10-10 09:00:00,3588.59,3593.54,3558.18,3570.63,200.04055
2021-10-10 10:00:00,3570.63,3584.02,3559.65,3564.03,167.39509
2021-10-10 11:00:00,3564.03,3571.01,3551.7,3562.8,173.80686
2021-10-10 12:00:00,3562.8,3568.83,3526.72,3543.0,183.48595
2021-10-10 13:00:00,3543.0,3561.81,3525.32,3546.58,144.10781
2021-10-10 14:00:00,3546.58,3576.57,3543.7,3550.27,183.31327
2021-10-10 15:00:00,3550.27,3565.95,3540.0,3555.94,212.5762
2021-10-10 16:00:00,3555.94,3560.77,3531.2,3549.96,167.92305
2021-10-10 17:00:00,3549.96,3549.96,3503.3,3523.59,271.27124
2021-10-10 18:00:00,3523.59,3529.2,3503.71,3527.01,178.47211
2021-10-10 19:00:00,3527.01,3533.98,3520.0,3528.06,214.11476
2021-10-10 20:00:00,3528.06,3567.13,3507.86,3513.52,250.46446
2021-10-10 21:00:00,3513.52,3513.52,3438.13,3458.72,387.41846
2021-10-10 22:00:00,3458.72,3471.02,3435.23,3468.37,244.10049
2021-10-10 23:00:00,3468.37,3471.01,3410.0,3416.96,255.63256
2021-10-11 00:00:00,3416.96,3448.7,3379.11,3446.49,417.71586
2021-10-11 01:00:00,3446.49,3473.96,3436.69,3453.46,214.78814
2021-10-11 02:00:00,3453.46,3477.75,3451.04,3477.72,131.55975
2021-10-11 03:00:00,3477.72,3520.49,3464.32,3519.21,321.59088
2021-10-11 04:00:00,3519.21,3539.51,3506.64,3518.48,171.97411
2021-10-11 05:00:00,3518.48,3529.79,3504.49,3523.82,151.06966
2021-10-11 06:00:00,3523.82,3529.8,3512.16,3517.77,143.07129
2021-10-11 07:00:00,3517.77,3579.98,3514.94,3575.96,212.65085
2021-10-11 08:00:00,3575.96,3620.0,3575.44,3601.39,317.88943
2021-10-11 09:00:00,3601.39,3619.0,3561.94,3577.96,163.45232
2021-10-11 10:00:00,3577.96,3594.37,3560.76,3560.76,190.57947
2021-10-11 11:00:00,3560.76,3573.2,3534.98,3553.61,202.68138
2021-10-11 12:00:00,3553.61,3581.18,3549.48,3568.01,153.11891
2021-10-11 13:00:00,3568.01,3604.28,3568.01,3589.01,243.82519
2021-10-11 14:00:00,3589.01,3600.0,3568.79,3596.79,167.92394
2021-10-11 15:00:00,3596.79,3601.0,3581.24,3593.97,135.71117
2021-10-11 16:00:00,3593.97,3599.99,3570.0,3575.92,138.52128
2021-10-11 17:00:00,3575.92,3581.0,3550.01,3563.45,144.41204
2021-10-11 18:00:00,3563.45,3569.13,3543.15,3550.43,123.10731
2021-10-11 19:00:00,3550.43,3574.99,3514.01,3514.83,228.86456
2021-10-11 20:00:00,3514.83,3517.75,3469.43,3490.59,216.58694
2021-10-11 21:00:00,3490.59,3535.34,3474.74,3517.5,192.87162
2021-10-11 22:00:00,3517.5,3534.13,3503.68,3511.96,174.14801
2021-10-11 23:00:00,3511.96,3544.55,3498.35,3542.33,160.86206
2021-10-12 00:00:00,3542.33,3542.33,3477.69,3502.51,204.91597
2021-10-12 01:00:00,3502.51,3524.43,3482.97,3514.57,134.21705
2021-10-12 02:00:00,3514.57,3518.97,3477.26,3484.2,183.25123
2021-10-12 03:00:00,3484.2,3491.31,3450.01,3485.21,200.7281
2021-10-12 04:00:00,3485.21,3500.48,3471.95,3496.38,163.66632
2021-10-12 05:00:00,3496.38,3516.8,3455.47,3510.07,259.31087
2021-10-12 06:00:00,3510.07,3519.07,3474.13,3478.09,192.87581
2021-10-12 07:00:00,3478.09,3488.55,3466.7,3478.91,171.5163
2021-10-12 08:00:00,3478.91,3505.96,3471.36,3495.93,203.82024
2021-10-12 09:00:00,3495.93,3498.07,3422.49,3439.47,287.09698
2021-10-12 10:00:00,3439.47,3464.71,3412.58,3461.66,270.80761
2021-10-12 11:00:00,3461.66,3467.85,3446.74,3455.83,217.26823
2021-10-12 12:00:00,3455.83,3458.02,3401.91,3415.2,223.80757
2021-10-12 13:00:00,3415.2,3513.02,3415.2,3497.78,315.7335
2021-10-12 14:00:00,3497.78,3543.88,3466.0,3479.33,297.41031
2021-10-12 15:00:00,3479.33,3509.51,3461.74,3503.18,228.54533
2021-10-12 16:00:00,3503.18,3522.93,3485.52,3514.11,239.12851
2021-10-12 17:00:00,3514.11,3519.67,3479.98,3487.38,193.96767
2021-10-12 18:00:00,3487.38,3500.0,3481.14,3486.26,151.79157
2021-10-12 19:00:00,3486.26,3502.28,3460.96,3466.05,141.67502
2021-10-12 20:00:00,3466.05,3490.98,3420.72,3478.78,233.96191
2021-10-12 21:00:00,3478.78,3489.62,3466.14,3487.0,121.39437
2021-10-12 22:00:00,3487.0,3508.1,3478.27,3499.19,152.04193
2021-10-12 23:00:00,3499.19,3510.0,3485.09,3490.0,152.79986
2021-10-13 00:00:00,3490.0,3531.0,3482.25,3520.54,223.90446
2021-10-13 01:00:00,3520.54,3531.0,3496.19,3498.61,143.55554
2021-10-13 02:00:00,3498.61,3518.26,3493.15,3517.26,183.17098
2021-10-13 03:00:00,3517.26,3518.28,3498.12,3501.9,88.74178
2021-10-13 04:00:00,3501.9,3516.69,3494.0,3508.71,108.81422
2021-10-13 05:00:00,3508.71,3525.05,3451.37,3451.37,244.44807
2021-10-13 06:00:00,3451.37,3475.7,3440.91,3461.72,164.03961
2021-10-13 07:00:00,3461.72,3469.38,3427.82,3427.82,215.38678
2021-10-13 08:00:00,3427.82,3460.74,3422.01,3425.15,260.01522
2021-10-13 09:00:00,3425.15,3452.44,3414.4,3448.49,167.93258
2021-10-13 10:00:00,3448.49,3468.93,3439.0,3447.28,270.70663
2021-10-13 11:00:00,3447.28,3467.87,3438.5,3467.0,164.60403
2021-10-13 12:00:00,3467.0,3476.0,3448.35,3469.65,208.79587
2021-10-13 13:00:00,3469.65,3474.15,3436.25,3440.28,156.38
2021-10-13 14:00:00,3440.28,3500.0,3411.54,3486.56,255.07525
2021-10-13 15:00:00,3486.56,3511.83,3478.71,3484.86,217.84483
2021-10-13 16:00:00,3484.86,3510.91,3479.74,3494.27,192.8591
2021-10-13 17:00:00,3494.27,3518.23,3491.85,3508.73,205.94982
2021-10-13 18:00:00,3508.73,3533.91,3508.73,3511.94,146.10172
2021-10-13 19:00:00,3511.94,3524.98,3508.49,3519.54,68.35451
2021-10-13 20:00:00,3519.54,3583.0,3517.84,3570.25,183.3705
2021-10-13 21:00:00,3570.25,3587.96,3566.7,3569.69,160.66315
2021-10-13 22:00:00,3569.69,3606.28,3569.69,3602.52,173.82521
2021-10-13 23:00:00,3602.52,3609.0,3579.02,3604.75,167.86044
2021-10-14 00:00:00,3604.75,3630.0,3585.59,3600.27,201.46456
2021-10-14 01:00:00,3600.27,3647.18,3597.41,3644.76,167.16783
2021-10-14 02:00:00,3644.76,3653.29,3628.65,3635.06,186.78385
2021-10-14 03:00:00,3635.06,3644.98,3624.59,3642.36,110.18916
2021-10-14 04:00:00,3642.36,3653.44,3630.04,3652.86,133.60674
2021-10-14 05:00:00,3652.86,3660.65,3632.1,3634.67,163.18111
2021-10-14 06:00:00,3634.67,3646.37,3611.59,3624.64,172.32445
2021-10-14 07:00:00,3624.64,3633.24,3617.54,3629.27,205.56367
2021-10-14 08:00:00,3629.27,3647.0,3626.57,3642.84,106.1196
2021-10-14 09:00:00,3642.84,3644.99,3618.71,3631.42,119.93941
2021-10-14 10:00:00,3631.42,3649.33,3623.22,3639.03,167.56215
2021-10-14 11:00:00,3639.03,3745.63,3638.83,3734.59,400.15106
2021-10-14 12:00:00,3734.59,3758.44,3720.51,3734.0,279.3897
2021-10-14 13:00:00,3734.0,3787.32,3722.0,3770.77,360.8002
2021-10-14 14:00:00,3770.77,3803.0,3770.22,3794.14,290.41936
2021-10-14 15:00:00,3794.14,3818.07,3758.02,3807.9,255.69206
2021-10-14 16:00:00,3807.9,3826.25,3768.71,3783.19,269.97261
2021-10-14 17:00:00,3783.19,3809.55,3780.0,3791.98,150.94605
2021-10-14 18:00:00,3791.98,3800.22,3753.91,3799.47,235.65367
2021-10-14 19:00:00,3799.47,3805.24,3759.47,3791.21,193.09105
2021-10-14 20:00:00,3791.21,3791.58,3755.97,3757.81,157.31354
2021-10-14 21:00:00,3757.81,3773.55,3754.7,3773.54,127.66735
2021-10-14 22:00:00,3773.54,3789.23,3760.59,3781.91,109.17354
2021-10-14 23:00:00,3781.91,3793.7,3764.03,3787.83,155.76126
2021-10-15 00:00:00,3787.83,3796.7,3753.31,3763.74,157.67478
2021-10-15 01:00:00,3763.74,3771.86,3733.51,3748.84,227.20789
2021-10-15 02:00:00,3748.84,3839.21,3736.72,3829.81,264.73067
2021-10-15 03:00:00,3829.81,3839.16,3813.46,3818.48,158.55318
2021-10-15 04:00:00,3818.48,3822.25,3796.62,3820.34,210.64694
2021-10-15 05:00:00,3820.34,3857.0,3818.77,3848.23,286.28656
2021-10-15 06:00:00,3848.23,3851.92,3817.32,3827.39,165.06759
2021-10-15 07:00:00,3827.39,3827.39,3802.38,3803.38,203.07312
2021-10-15 08:00:00,3803.38,3806.99,3745.85,3761.17,294.91534
2021-10-15 09:00:00,3761.17,3781.19,3743.15,3779.86,181.93438
2021-10-15 10:00:00,3779.86,3780.0,3751.47,3780.0,300.35478
2021-10-15 11:00:00,3780.0,3788.71,3773.56,3776.63,131.38013
2021-10-15 12:00:00,3776.63,3789.61,3764.14,3766.71,143.43021
2021-10-15 13:00:00,3766.71,3831.99,3762.66,3811.12,204.59101
2021-10-15 14:00:00,3811.12,3824.78,3792.27,3806.04,233.67963
2021-10-15 15:00:00,3806.04,3809.51,3781.2,3787.87,147.31971
2021-10-15 16:00:00,3787.87,3858.99,3785.88,3857.95,304.63423
2021-10-15 17:00:00,3857.95,3866.66,3840.62,3853.18,265.56671
2021-10-15 18:00:00,3853.18,3886.38,3853.18,3873.98,314.4591
2021-10-15 19:00:00,3873.98,3877.82,3833.26,3845.76,143.61986
2021-10-15 20:00:00,3845.76,3899.98,3836.03,3877.81,279.68604
2021-10-15 21:00:00,3877.81,3879.13,3820.0,3835.01,170.59258
2021-10-15 22:00:00,3835.01,3855.0,3829.92,3845.18,218.97403
2021-10-15 23:00:00,3845.18,3869.07,3835.0,3865.24,161.61107
2021-10-16 00:00:00,3865.24,3869.54,3836.21,3842.14,169.07665
2021-10-16 01:00:00,3842.14,3852.63,3807.41,3833.11,165.84862
2021-10-16 02:00:00,3833.11,3852.88,3821.86,3851.24,91.8495
2021-10-16 03:00:00,3851.24,3851.24,3833.0,3841.96,144.30777
2021-10-16 04:00:00,3841.96,3865.7,3833.05,3835.26,116.41441
2021-10-16 05:00:00,3835.26,3863.99,3830.65,3853.84,134.42301
2021-10-16 06:00:00,3853.84,3864.5,3846.15,3846.15,88.70987
2021-10-16 07:00:00,3846.15,3849.83,3832.78,3849.82,181.6134
2021-10-16 08:00:00,3849.82,3940.0,3847.74,3937.27,503.77878
2021-10-16 09:00:00,3937.27,3946.56,3912.74,3930.27,181.77602
2021-10-16 10:00:00,3930.27,3945.65,3926.91,3936.04,158.6964
2021-10-16 11:00:00,3936.04,3962.99,3924.97,3956.08,260.03685
2021-10-16 12:00:00,3956.08,3967.99,3871.34,3892.55,347.38477
2021-10-16 13:00:00,3892.55,3916.55,3885.23,3916.55,149.52162
2021-10-16 14:00:00,3916.55,3920.0,3892.06,3897.88,111.87663
2021-10-16 15:00:00,3897.88,3916.97,3883.59,3905.97,160.10041
2021-10-16 16:00:00,3905.97,3911.82,3885.19,3895.07,90.85238
2021-10-16 17:00:00,3895.07,3895.39,3835.01,3868.49,202.33002
2021-10-16 18:00:00,3868.49,3879.17,3854.18,3863.58,96.4896
2021-10-16 19:00:00,3863.58,3867.25,3838.01,3838.92,103.27722
2021-10-16 20:00:00,3838.92,3842.12,3808.88,3830.18,152.37903
2021-10-16 21:00:00,3830.18,3841.16,3811.98,3815.1,122.75004
2021-10-16 22:00:00,3815.1,3829.62,3803.2,3824.96,171.55239
2021-10-16 23:00:00,3824.96,3853.26,3815.27,3826.74,134.24082
2021-10-17 00:00:00,3826.74,3841.83,3804.98,3839.36,270.61125
2021-10-17 01:00:00,3839.36,3862.1,3835.25,3847.22,111.35174
2021-10-17 02:00:00,3847.22,3856.99,3837.21,3847.55,96.848
2021-10-17 03:00:00,3847.55,3885.74,3845.52,3876.45,99.31496
2021-10-17 04:00:00,3876.45,3904.3,3869.61,3872.7,119.05187
2021-10-17 05:00:00,3872.7,3881.49,3850.01,3850.01,129.68374
2021-10-17 06:00:00,3850.01,3880.68,3850.01,3873.81,174.68836
2021-10-17 07:00:00,3873.81,3915.69,3871.0,3875.35,265.74094
2021-10-17 08:00:00,3875.35,3902.2,3875.35,3886.86,118.22552
2021-10-17 09:00:00,3886.86,3906.16,3881.85,3893.26,207.84068
2021-10-17 10:00:00,3893.26,3897.66,3872.95,3882.15,148.17479
2021-10-17 11:00:00,3882.15,3893.36,3855.0,3855.98,143.08959
2021-10-17 12:00:00,3855.98,3862.69,3833.94,3850.8,145.45247
2021-10-17 13:00:00,3850.8,3870.91,3843.06,3856.85,114.06929
2021-10-17 14:00:00,3856.85,3859.49,3840.0,3853.42,77.72929
2021-10-17 15:00:00,3853.42,3855.0,3764.01,3790.0,158.84515
2021-10-17 16:00:00,3790.0,3812.13,3780.01,3809.91,193.30031
2021-10-17 17:00:00,3809.91,3809.91,3787.17,3801.29,97.82108
2021-10-17 18:00:00,3801.29,3811.04,3796.6,3807.07,68.35139
2021-10-17 19:00:00,3807.07,3808.51,3749.09,3764.55,182.92567
2021-10-17 20:00:00,3764.55,3764.55,3646.0,3698.01,439.62759
2021-10-17 21:00:00,3698.01,3764.61,3688.02,3763.02,200.67848
2021-10-17 22:00:00,3763.02,3827.05,3762.44,3824.69,255.69147
2021-10-17 23:00:00,3824.69,3857.26,3814.85,3844.13,179.55673
2021-10-18 00:00:00,3844.13,3886.43,3839.48,3874.17,209.14853
2021-10-18 01:00:00,3874.17,3892.87,3858.59,3871.69,213.5432
2021-10-18 02:00:00,3871.69,3881.23,3858.56,3860.4,128.19827
2021-10-18 03:00:00,3860.4,3869.81,3832.0,3851.66,123.85447
2021-10-18 04:00:00,3851.66,3864.53,3840.27,3862.0,124.36942
2021-10-18 05:00:00,3862.0,3875.66,3853.89,3873.48,129.14172
2021-10-18 06:00:00,3873.48,3883.6,3854.61,3858.72,110.9423
2021-10-18 07:00:00,3858.72,3870.0,3830.0,3833.88,255.97627
2021-10-18 08:00:00,3833.88,3854.85,3810.2,3818.97,237.78334
2021-10-18 09:00:00,3818.97,3836.37,3762.82,3794.82,327.1434
2021-10-18 10:00:00,3794.82,3794.82,3750.0,3783.1,294.15238
2021-10-18 11:00:00,3783.1,3794.33,3705.31,3741.03,249.05824
2021-10-18 12:00:00,3741.03,3756.83,3706.56,3726.81,305.27194
2021-10-18 13:00:00,3726.81,3803.42,3676.58,3798.63,297.085
2021-10-18 14:00:00,3798.63,3818.15,3765.25,3785.0,208.6119
2021-10-18 15:00:00,3785.0,3787.11,3730.28,3760.19,237.02007
2021-10-18 16:00:00,3760.19,3776.97,3712.0,3727.6,226.65413
2021-10-18 17:00:00,3727.6,3749.62,3723.22,3729.68,177.8126
2021-10-18 18:00:00,3729.68,3743.85,3718.14,3728.35,146.34165
2021-10-18 19:00:00,3728.35,3749.43,3695.06,3745.51,219.51957
2021-10-18 20:00:00,3745.51,3764.09,3728.1,3732.12,149.7547
2021-10-18 21:00:00,3732.12,3758.29,3722.37,3742.98,110.63428
2021-10-18 22:00:00,3742.98,3747.9,3714.0,3745.49,110.78659
2021-10-18 23:00:00,3745.49,3754.11,3734.11,3746.14,111.95156
2021-10-19 00:00:00,3746.14,3771.75,3730.25,3749.63,163.73044
2021-10-19 01:00:00,3749.63,3805.18,3749.63,3784.95,160.46027
2021-10-19 02:00:00,3784.95,3799.95,3778.63,3785.29,148.04425
2021-10-19 03:00:00,3785.29,3828.63,3779.39,3820.29,448.59552
2021-10-19 04:00:00,3820.29,3843.06,3812.6,3814.84,131.3112
2021-10-19 05:00:00,3814.84,3830.02,3808.26,3818.2,132.7688
2021-10-19 06:00:00,3818.2,3828.19,3775.34,3784.37,137.33755
2021-10-19 07:00:00,3784.37,3809.43,3767.67,3807.58,177.81849
2021-10-19 08:00:00,3807.58,3807.58,3768.03,3805.15,153.57154
2021-10-19 09:00:00,3805.15,3813.29,3779.0,3790.24,177.78687
2021-10-19 10:00:00,3790.24,3801.57,3781.02,3787.96,166.92247
2021-10-19 11:00:00,3787.96,3815.0,3781.01,3795.34,192.83908
2021-10-19 12:00:00,3795.34,3819.88,3786.29,3798.0,203.08257
2021-10-19 13:00:00,3798.0,3854.18,3785.56,3806.64,355.71894
2021-10-19 14:00:00,3806.64,3814.97,3738.58,3800.1,453.0538
2021-10-19 15:00:00,3800.1,3811.88,3775.44,3775.79,186.24372
2021-10-19 16:00:00,3775.79,3803.78,3772.29,3802.99,230.24742
2021-10-19 17:00:00,3802.99,3818.0,3800.01,3808.94,183.98519
2021-10-19 18:00:00,3808.94,3812.01,3793.12,3803.91,166.55776
2021-10-19 19:00:00,3803.91,3832.74,3803.91,3816.58,213.49559
2021-10-19 20:00:00,3816.58,3823.12,3797.07,3805.11,152.19555
2021-10-19 21:00:00,3805.11,3819.56,3799.12,3811.29,234.87324
2021-10-19 22:00:00,3811.29,3877.6,3810.01,3875.71,248.13269
2021-10-19 23:00:00,3875.71,3884.47,3861.51,3875.98,133.88345
2021-10-20 00:00:00,3875.98,3899.0,3855.01,3869.55,173.50072
2021-10-20 01:00:00,3869.55,3883.26,3853.14,3856.58,153.44867
2021-10-20 02:00:00,3856.58,3862.42,3842.18,3846.8,112.54603
2021-10-20 03:00:00,3846.8,3862.04,3841.65,3842.78,114.23106
2021-10-20 04:00:00,3842.78,3857.33,3838.37,3856.3,89.19099
2021-10-20 05:00:00,3856.3,3859.08,3828.0,3840.03,118.68793
2021-10-20 06:00:00,3840.03,3851.63,3828.4,3835.76,131.38437
2021-10-20 07:00:00,3835.76,3856.81,3834.0,3855.49,215.05333
2021-10-20 08:00:00,3855.49,3869.74,3846.02,3846.61,146.11695
2021-10-20 09:00:00,3846.61,3869.38,3844.2,3867.68,132.42215
2021-10-20 10:00:00,3867.68,3867.68,3850.0,3851.88,115.94164
2021-10-20 11:00:00,3851.88,3867.0,3847.37,3859.75,116.98241
2021-10-20 12:00:00,3859.75,3944.52,3857.52,3930.75,297.47219
2021-10-20 13:00:00,3930.75,3999.78,3927.4,3999.78,318.87506
2021-10-20 14:00:00,3999.78,4073.85,3984.7,4046.58,533.40013
2021-10-20 15:00:00,4046.58,4076.0,4003.78,4075.45,283.28268
2021-10-20 16:00:00,4075.45,4109.81,4053.69,4076.22,261.33113
2021-10-20 17:00:00,4076.22,4081.93,4053.95,4077.02,144.89502
2021-10-20 18:00:00,4077.02,4131.67,4075.52,4122.07,400.52584
2021-10-20 19:00:00,4122.07,4136.37,4097.8,4101.27,254.20181
2021-10-20 20:00:00,4101.27,4113.75,4070.47,4107.35,227.8309
2021-10-20 21:00:00,4107.35,4143.37,4104.7,4117.7,178.90342
2021-10-20 22:00:00,4117.7,4137.33,4097.03,4126.85,166.35223
2021-10-20 23:00:00,4126.85,4167.71,4126.85,4161.51,280.1941
2021-10-21 00:00:00,4161.51,4208.14,4137.16,4188.59,358.74525
2021-10-21 01:00:00,4188.59,4242.3,4174.01,4196.8,307.15233
2021-10-21 02:00:00,4196.8,4214.71,4148.58,4195.15,294.79063
2021-10-21 03:00:00,4195.15,4196.01,4148.09,4186.21,293.88071
2021-10-21 04:00:00,4186.21,4195.44,4153.01,4170.18,137.40759
2021-10-21 05:00:00,4170.18,4187.75,4157.73,4177.52,228.37228
2021-10-21 06:00:00,4177.52,4184.34,4123.52,4156.32,241.74854
2021-10-21 07:00:00,4156.32,4172.38,4140.6,4163.62,257.71955
2021-10-21 08:00:00,4163.62,4203.12,4161.02,4194.82,243.23482
2021-10-21 09:00:00,4194.82,4301.93,4194.77,4296.49,351.61161
2021-10-21 10:00:00,4296.49,4319.5,4270.0,4305.35,384.94712
2021-10-21 11:00:00,4305.35,4368.62,4165.76,4215.49,704.83824
2021-10-21 12:00:00,4215.49,4232.37,4149.0,4225.0,348.95501
2021-10-21 13:00:00,4225.0,4275.19,4209.18,4215.14,305.89749
2021-10-21 14:00:00,4215.14,4228.62,4079.03,4114.37,563.4792
2021-10-21 15:00:00,4114.37,4134.83,4019.76,4093.98,548.82872
2021-10-21 16:00:00,4093.98,4137.87,4059.3,4059.68,285.76183
2021-10-21 17:00:00,4059.68,4120.38,4044.88,4047.74,208.43421
2021-10-21 18:00:00,4047.74,4108.51,4047.54,4065.41,232.35748
2021-10-21 19:00:00,4065.41,4120.08,4062.31,4083.76,209.88729
2021-10-21 20:00:00,4083.76,4105.43,4061.38,4089.88,196.23714
2021-10-21 21:00:00,4089.88,4119.5,4070.0,4091.32,223.80337
2021-10-21 22:00:00,4091.32,4111.04,4065.0,4073.06,150.2563
2021-10-21 23:00:00,4073.06,4089.46,4046.0,4055.94,222.19595
2021-10-22 00:00:00,4055.94,4123.04,4054.19,4120.82,263.70588
2021-10-22 01:00:00,4120.82,4145.0,4103.15,4103.96,146.71414
2021-10-22 02:00:00,4103.96,4129.2,4097.24,4112.99,140.23534
2021-10-22 03:00:00,4112.99,4162.7,4112.62,4154.79,160.17767
2021-10-22 04:00:00,4154.79,4167.54,4140.67,4150.22,157.13467
2021-10-22 05:00:00,4150.22,4154.58,4120.44,4133.57,136.63831
2021-10-22 06:00:00,4133.57,4152.47,4107.09,4119.09,115.74174
2021-10-22 07:00:00,4119.09,4145.42,4111.43,4140.0,157.24129
2021-10-22 08:00:00,4140.0,4153.34,4131.75,4147.82,213.86032
2021-10-22 09:00:00,4147.82,4153.33,4115.28,4124.57,189.0414
2021-10-22 10:00:00,4124.57,4127.57,4090.44,4111.59,188.30548
2021-10-22 11:00:00,4111.59,4133.65,4103.03,4123.38,156.15195
2021-10-22 12:00:00,4123.38,4137.71,4106.6,4135.95,142.06493
2021-10-22 13:00:00,4135.95,4139.98,4062.83,4063.13,327.47869
2021-10-22 14:00:00,4063.13,4067.6,3985.01,4028.79,406.44066
2021-10-22 15:00:00,4028.79,4043.38,3967.99,3970.96,454.95913
2021-10-22 16:00:00,3970.96,3991.39,3896.09,3976.97,557.21701
2021-10-22 17:00:00,3976.97,3982.23,3939.29,3940.62,209.61805
2021-10-22 18:00:00,3940.62,3979.1,3920.99,3963.35,153.47924
2021-10-22 19:00:00,3963.35,3984.49,3941.71,3982.82,127.97656
2021-10-22 20:00:00,3982.82,3998.22,3971.59,3975.7,119.00373
2021-10-22 21:00:00,3975.7,3983.74,3931.11,3950.97,108.174
2021-10-22 22:00:00,3950.97,3978.48,3943.74,3970.55,108.06314
2021-10-22 23:00:00,3970.55,3987.46,3967.32,3969.67,157.46145
2021-10-23 00:00:00,3969.67,3999.0,3945.98,3998.68,179.30089
2021-10-23 01:00:00,3998.68,4006.6,3986.02,4006.6,132.61462
2021-10-23 02:00:00,4006.6,4031.99,4005.43,4026.43,104.79182
2021-10-23 03:00:00,4026.43,4032.0,4012.09,4019.88,76.43967
2021-10-23 04:00:00,4019.88,4048.39,4017.0,4037.61,221.24762
2021-10-23 05:00:00,4037.61,4044.33,4005.02,4009.56,119.12034
2021-10-23 06:00:00,4009.56,4030.37,4001.01,4027.52,145.46144
2021-10-23 07:00:00,4027.52,4030.35,4002.98,4009.61,177.16454
2021-10-23 08:00:00,4009.61,4024.99,4008.38,4019.56,139.55196
2021-10-23 09:00:00,4019.56,4025.0,3969.0,3995.83,171.81344
2021-10-23 10:00:00,3995.83,4001.81,3953.51,3957.37,147.95841
2021-10-23 11:00:00,3957.37,4043.42,3940.01,4035.44,198.83452
2021-10-23 12:00:00,4035.44,4054.98,4030.01,4039.28,139.65102
2021-10-23 13:00:00,4039.28,4045.29,4018.26,4025.83,118.03088
2021-10-23 14:00:00,4025.83,4038.11,4014.1,4025.1,101.17292
2021-10-23 15:00:00,4025.1,4094.38,4021.43,4081.78,160.29585
2021-10-23 16:00:00,4081.78,4123.62,4066.65,4083.29,161.50105
2021-10-23 17:00:00,4083.29,4105.0,4077.1,4103.51,95.55156
2021-10-23 18:00:00,4103.51,4114.39,4096.24,4107.39,80.37057
2021-10-23 19:00:00,4107.39,4112.72,4080.02,4081.19,93.28022
2021-10-23 20:00:00,4081.19,4088.82,4065.72,4088.82,72.41748
2021-10-23 21:00:00,4088.82,4109.98,4081.82,4089.13,72.73519
2021-10-23 22:00:00,4089.13,4128.0,4086.11,4116.93,163.65901
2021-10-23 23:00:00,4116.93,4169.99,4111.12,4164.71,216.83068
2021-10-24 00:00:00,4164.71,4183.82,4135.67,4141.31,156.40728
2021-10-24 01:00:00,4141.31,4145.54,4114.27,4131.86,91.69504
2021-10-24 02:00:00,4131.86,4142.81,4116.07,4138.85,95.60268
2021-10-24 03:00:00,4138.85,4145.25,4127.06,4130.96,62.1647
2021-10-24 04:00:00,4130.96,4133.31,4100.0,4108.29,128.2793
2021-10-24 05:00:00,4108.29,4123.99,4100.01,4110.92,133.62711
2021-10-24 06:00:00,4110.92,4122.84,4080.63,4088.7,117.97977
2021-10-24 07:00:00,4088.7,4106.48,4077.09,4095.12,201.24818
2021-10-24 08:00:00,4095.12,4099.04,4072.33,4072.64,140.83932
2021-10-24 09:00:00,4072.64,4122.56,4061.12,4092.99,211.80197
2021-10-24 10:00:00,4092.99,4108.41,4085.01,4091.57,104.68446
2021-10-24 11:00:00,4091.57,4093.85,4023.09,4027.78,223.51056
2021-10-24 12:00:00,4027.78,4061.79,4005.06,4039.3,249.35722
2021-10-24 13:00:00,4039.3,4073.0,4028.1,4048.47,194.34866
2021-10-24 14:00:00,4048.47,4058.64,4017.54,4021.85,127.60195
2021-10-24 15:00:00,4021.85,4035.93,3983.76,4000.17,282.21393
2021-10-24 16:00:00,4000.17,4035.12,3973.79,4029.89,295.37969
2021-10-24 17:00:00,4029.89,4038.67,4014.64,4024.68,99.65893
2021-10-24 18:00:00,4024.68,4024.68,3966.0,3996.04,173.08764
2021-10-24 19:00:00,3996.04,4047.15,3993.3,4044.86,105.97439
2021-10-24 20:00:00,4044.86,4067.16,4037.17,4064.84,84.80448
2021-10-24 21:00:00,4064.84,4101.21,4064.84,4080.7,227.46087
2021-10-24 22:00:00,4080.7,4093.32,4063.26,4075.69,149.00786
2021-10-24 23:00:00,4075.69,4087.54,4063.14,4083.18,144.44666
2021-10-25 00:00:00,4083.18,4136.24,4069.16,4133.56,280.37915
